"","X730.5582","X732.4219","X734.2856","X736.1492","X738.0129","X739.8766","X741.7402","X743.6039","X745.4676","X747.3312","X749.1949","X751.0586","X752.9222","X754.7859","X756.6496","X758.5132","X760.3769","X762.2406","X764.1043","X765.9679","X767.8316","X769.6953","X771.5589","X773.4226","X775.2863","X777.1499","X779.0136","X818.1507","X820.0143","X829.3327","X831.1963","X833.06","X836.7873","X838.651","X840.5147","X842.3784","X844.242","X846.1057","X847.9694","X849.833","X851.6967","X853.5604","X855.424","X920.6524","X922.5161","X924.3798","X926.2435","X928.1071","X929.9708","X931.8345","X933.6981","X944.8801","X948.6075","X1092.11","X1093.9737","X1539.3905","X1600.8916","X1602.7553","X1604.6189","X1608.3463","X1610.2099","X1612.0736","X1613.9373"
"36","0.068523","0.068062","0.068165","0.068629","0.069097","0.06982999999999999","0.07033099999999999","0.070761","0.071136","0.071283","0.071425","0.07152","0.070639","0.070426","0.07107999999999999","0.071376","0.071939","0.072022","0.071893","0.071149","0.070234","0.069923","0.06908099999999999","0.068061","0.066892","0.065433","0.064319","0.045627","0.045613","0.047244","0.047625","0.04829","0.049015","0.049131","0.049372000000000006","0.049441000000000006","0.049815","0.050326","0.050911","0.051266999999999986","0.051657000000000015","0.052111000000000005","0.052314","0.06487899999999999","0.065075","0.064803","0.064624","0.06489600000000001","0.06531100000000001","0.0655","0.06571","0.06615800000000001","0.06729199999999999","0.078007","0.076674","0.019614","0.023198","0.023402000000000003","0.023452","0.023723","0.023779","0.023859","0.023794"
"37","0.131685","0.132205","0.133231","0.13336099999999998","0.132978","0.133484","0.134651","0.136365","0.13736099999999998","0.137129","0.13636800000000002","0.13503900000000002","0.13405899999999998","0.13405","0.134378","0.134353","0.13328099999999998","0.132145","0.13109500000000002","0.130695","0.131036","0.130157","0.12983599999999998","0.129838","0.128212","0.126377","0.124317","0.08006","0.079954","0.080537","0.081025","0.08211900000000001","0.08161399999999999","0.081337","0.081715","0.082716","0.083869","0.084672","0.085332","0.085715","0.085578","0.085401","0.08591900000000001","0.115408","0.114773","0.112942","0.111529","0.111827","0.113008","0.114393","0.116209","0.123643","0.124691","0.178785","0.17666700000000002","0.048645","0.049554","0.04961","0.049717","0.050161","0.0503","0.050261","0.050256"
"38","0.125219","0.12523199999999998","0.124089","0.122076","0.120406","0.118969","0.117806","0.117871","0.11761","0.11784","0.119139","0.119552","0.120535","0.121515","0.121357","0.121657","0.122046","0.121395","0.120418","0.119249","0.118315","0.11708699999999997","0.114611","0.112825","0.111533","0.109686","0.108127","0.101679","0.102321","0.107868","0.1094","0.11071","0.113919","0.114761","0.115909","0.117624","0.119606","0.122058","0.124164","0.12475","0.123645","0.122035","0.121519","0.159048","0.158058","0.155141","0.152421","0.151051","0.150719","0.150943","0.15137","0.1543","0.152841","0.13558299999999998","0.134098","0.068945","0.07236000000000001","0.073407","0.074378","0.076774","0.077809","0.077899","0.07813099999999999"
"39","0.090416","0.091488","0.091668","0.090716","0.090439","0.090763","0.090964","0.092367","0.093336","0.093701","0.093932","0.093406","0.092871","0.092923","0.093576","0.094003","0.094031","0.093712","0.093069","0.0924","0.09117","0.089519","0.088166","0.087158","0.08717000000000001","0.08657100000000001","0.084503","0.061413","0.06118","0.063426","0.064326","0.064764","0.066112","0.066174","0.066709","0.067088","0.067423","0.06791599999999999","0.06805","0.06854","0.06925","0.06969299999999999","0.06990700000000001","0.086784","0.08689","0.086628","0.086449","0.086866","0.087598","0.088145","0.08860499999999999","0.090081","0.091566","0.106127","0.104577","0.03659","0.040056","0.040696","0.041017000000000005","0.042089","0.042499","0.042594","0.042577"
"40","0.091677","0.092329","0.092589","0.092465","0.092905","0.092939","0.093082","0.093999","0.094407","0.09433","0.094475","0.093899","0.093408","0.093144","0.093821","0.094508","0.093956","0.093511","0.093452","0.093245","0.092379","0.091347","0.091071","0.091523","0.091461","0.090901","0.08963600000000001","0.06172100000000001","0.06196","0.062386","0.062677","0.06327","0.063676","0.06392300000000001","0.064438","0.064897","0.065171","0.065737","0.066886","0.067446","0.067129","0.066828","0.066859","0.088232","0.08772200000000001","0.08617899999999999","0.084915","0.084763","0.08518300000000001","0.086086","0.087408","0.092298","0.092985","0.123184","0.12254","0.031729","0.037432","0.037513","0.03765","0.038637","0.03891","0.038559","0.038137"
"41","0.06917100000000001","0.069293","0.069302","0.069627","0.069202","0.06876399999999999","0.069589","0.071129","0.071342","0.071627","0.071051","0.069712","0.07017999999999999","0.070155","0.070102","0.070265","0.069454","0.069619","0.06969700000000001","0.06883600000000001","0.06880700000000001","0.068975","0.06802799999999999","0.067298","0.067424","0.06699400000000001","0.065731","0.046958","0.046551","0.047794","0.048538","0.049576","0.049118","0.048824","0.048939","0.049081","0.049502","0.050199","0.050854","0.051529","0.051729","0.051524","0.051467999999999986","0.068358","0.06847400000000001","0.067517","0.066589","0.066581","0.066856","0.067567","0.068594","0.07161000000000001","0.072126","0.092478","0.091479","0.022684","0.026579","0.026668","0.026557","0.026963","0.027161","0.027014","0.027043"
"42","0.053103","0.053453","0.054197","0.055284","0.055165","0.054598","0.055401","0.057026","0.057828","0.05815","0.058295000000000013","0.057756","0.057603","0.057872","0.058474","0.05879","0.058258","0.058947","0.060378","0.060443","0.059594000000000015","0.0592","0.060049","0.061152","0.061562","0.061787","0.06215800000000001","0.04875","0.049183","0.051931","0.052854999999999985","0.053395000000000005","0.0544","0.055254","0.056341","0.05726000000000001","0.057905","0.058761","0.059751","0.060249","0.06083400000000001","0.061814","0.06312899999999999","0.09762","0.098782","0.09953","0.100076","0.10111","0.10242","0.103778","0.105172","0.112927","0.115218","0.07144400000000001","0.07081799999999999","0.018132","0.019029","0.018968","0.018998","0.019477","0.019718","0.019703","0.019861"
"43","0.080902","0.081621","0.082039","0.082426","0.082933","0.08321","0.083092","0.08361","0.084829","0.085325","0.084133","0.082913","0.08274400000000001","0.083219","0.08446000000000001","0.084264","0.082884","0.082879","0.083582","0.08292200000000001","0.081522","0.08112799999999999","0.081032","0.080872","0.080486","0.080014","0.078865","0.055634","0.055936","0.057208","0.057761","0.057868","0.057855","0.057902","0.058331","0.058671","0.058846","0.059375","0.060298","0.061057000000000014","0.061323","0.061541999999999986","0.061763","0.08081100000000001","0.080486","0.07958","0.078885","0.078662","0.078913","0.079549","0.080593","0.084243","0.08469","0.111091","0.109713","0.025853","0.030859","0.031144","0.031249","0.031528","0.031861","0.031725","0.031602"
"44","0.06490599999999999","0.064498","0.063676","0.063061","0.063899","0.06425700000000001","0.064341","0.064438","0.064019","0.064348","0.06528300000000001","0.065966","0.065987","0.065362","0.06516","0.065801","0.06641799999999999","0.06655","0.066001","0.065535","0.065287","0.064437","0.063929","0.063676","0.06300900000000001","0.062263","0.06149","0.058066","0.058175","0.059559","0.060091","0.060555","0.061429","0.061441","0.06179700000000001","0.062179999999999985","0.062556","0.06296900000000001","0.063306","0.063307","0.063516","0.06399500000000001","0.06401","0.08333","0.08402799999999999","0.08488899999999999","0.085906","0.08655499999999999","0.086859","0.08706699999999999","0.08744600000000001","0.090987","0.093056","0.098418","0.097262","0.037556","0.03622","0.036454","0.036698","0.037538","0.037674","0.037636","0.03797"
"45","0.054285","0.053581","0.053004","0.053343","0.053784000000000005","0.053727","0.05394","0.054326","0.055209","0.055888","0.055743","0.056112","0.055835","0.055178","0.055824","0.056124","0.055753","0.05559","0.055786","0.05592","0.054978","0.053964","0.053389","0.052816","0.05231","0.051861","0.051831","0.049568","0.049625","0.050861","0.051317","0.051774","0.052109","0.052297","0.052867","0.053644","0.054000000000000006","0.053789","0.053689","0.053928","0.054415","0.054759","0.054823","0.07065199999999999","0.071362","0.072002","0.072524","0.073163","0.073668","0.073894","0.074003","0.076554","0.07875","0.07885700000000001","0.07769","0.029682","0.028865","0.029124","0.029258","0.029776","0.030128","0.030310000000000007","0.030142"
"46","0.080611","0.080591","0.080601","0.08105","0.08129700000000001","0.08189500000000001","0.081959","0.08277799999999999","0.084057","0.084566","0.083762","0.08183700000000001","0.081251","0.081794","0.08236","0.082501","0.081825","0.081183","0.08064400000000001","0.080171","0.080385","0.080454","0.08011599999999999","0.079849","0.079773","0.07953099999999999","0.078046","0.051824","0.051544000000000006","0.051723000000000005","0.052434","0.052474","0.052386","0.051477","0.051355","0.051822","0.052072","0.052585","0.05353","0.054117","0.054154","0.054426","0.05521","0.068966","0.068872","0.06811","0.067415","0.067473","0.067982","0.068399","0.068918","0.072386","0.072875","0.099923","0.09902","0.028427","0.035405","0.035531","0.035539999999999995","0.035601","0.035578","0.035236","0.03513"
"47","0.072766","0.073418","0.07397000000000001","0.07410499999999999","0.075005","0.075491","0.075415","0.07648300000000001","0.077726","0.078223","0.077432","0.075853","0.075424","0.075343","0.075287","0.075259","0.07549299999999999","0.075931","0.075166","0.07445","0.074033","0.07288","0.07261799999999999","0.07230199999999999","0.071274","0.071107","0.06976900000000001","0.045153","0.045564","0.04571","0.045844","0.046498000000000005","0.046084","0.045751","0.046146","0.046425","0.046512","0.046815","0.047261","0.04774","0.04786","0.047819","0.048488","0.05833500000000001","0.058299","0.057525","0.057080999999999986","0.057216","0.057667","0.058692","0.059612","0.061496","0.06225","0.08582200000000001","0.085185","0.023195","0.029899","0.029845","0.029663","0.029621","0.029967","0.029771","0.02918"
"48","0.109718","0.110467","0.111902","0.11231","0.111761","0.112146","0.113042","0.114677","0.115714","0.116334","0.117043","0.115852","0.114406","0.11406","0.114991","0.11526","0.115075","0.114875","0.113902","0.11298","0.111642","0.110618","0.110475","0.109818","0.108625","0.107224","0.10518","0.073585","0.073538","0.074681","0.075238","0.075708","0.075869","0.075598","0.07578700000000001","0.076461","0.076547","0.076916","0.077349","0.077757","0.078487","0.079013","0.07957","0.098777","0.098954","0.0981","0.097567","0.09793","0.098531","0.099406","0.100416","0.104401","0.106419","0.135695","0.134507","0.038417","0.052113","0.052302","0.0522","0.052159","0.052397000000000006","0.052201","0.051552"
"49","0.06743099999999999","0.06740399999999999","0.06729700000000001","0.06706000000000001","0.06627100000000001","0.06640499999999999","0.068256","0.068949","0.06886","0.069368","0.06867999999999999","0.067998","0.06880800000000001","0.069606","0.070891","0.071438","0.070249","0.069827","0.070266","0.07042799999999999","0.06930900000000001","0.067832","0.067113","0.066835","0.066625","0.065443","0.063511","0.047254","0.047611","0.048932","0.049237","0.049778","0.050186","0.050572000000000006","0.051241","0.051698","0.052029","0.052301","0.052778","0.053343","0.053844","0.054524","0.054953","0.06726900000000001","0.067646","0.067708","0.067776","0.06795599999999999","0.06791900000000001","0.067965","0.068245","0.069063","0.070398","0.07782599999999999","0.076636","0.022245","0.026835","0.026781","0.026678","0.027029","0.027478","0.027097000000000003","0.026535000000000003"
"50","0.090946","0.091172","0.091386","0.091174","0.091065","0.090566","0.09115","0.092428","0.092986","0.092899","0.092859","0.092788","0.09281","0.093293","0.093739","0.094446","0.094913","0.094393","0.093798","0.093924","0.094473","0.094641","0.094481","0.094195","0.093591","0.092754","0.091514","0.07109","0.070765","0.069075","0.069459","0.069757","0.06942100000000001","0.069218","0.069564","0.07010599999999999","0.070332","0.07115","0.071848","0.071904","0.072568","0.073542","0.074537","0.092621","0.092824","0.092757","0.092492","0.092473","0.092796","0.093255","0.093641","0.097021","0.098433","0.113559","0.112866","0.03668","0.05141","0.051545000000000014","0.051291","0.051277","0.051315","0.05102","0.050575"
"51","0.123161","0.123821","0.125249","0.12576800000000002","0.12578399999999998","0.125855","0.12631199999999998","0.127911","0.12856199999999998","0.12901","0.129685","0.12862300000000002","0.128566","0.129491","0.12959600000000002","0.129582","0.129226","0.12859600000000002","0.127658","0.126453","0.12503","0.123695","0.122511","0.121268","0.119974","0.118376","0.116045","0.081397","0.081246","0.08351","0.08430499999999999","0.08565","0.086549","0.086296","0.086491","0.08715","0.088005","0.088653","0.089185","0.08974","0.090231","0.0904","0.090879","0.114832","0.115364","0.114551","0.113697","0.114082","0.115156","0.116193","0.117119","0.120422","0.12268","0.145924","0.143814","0.045787","0.051508000000000005","0.05189","0.05233","0.053968","0.054863","0.054808","0.054641"
"52","0.128679","0.129198","0.130209","0.13108499999999998","0.13175499999999998","0.132623","0.133798","0.136194","0.137096","0.135882","0.135062","0.133006","0.130999","0.13169","0.13236099999999998","0.132268","0.132471","0.13172899999999998","0.130751","0.131101","0.131525","0.131018","0.130234","0.129873","0.128797","0.127295","0.125021","0.076359","0.075616","0.07460800000000001","0.075514","0.07637999999999999","0.075214","0.074656","0.074505","0.07484400000000001","0.075458","0.076174","0.076975","0.077997","0.078764","0.079506","0.080456","0.103122","0.103049","0.10177","0.100335","0.100315","0.101287","0.10253","0.104096","0.110333","0.111521","0.162799","0.161178","0.035315","0.048049","0.048242","0.04818","0.048059","0.048258","0.047732","0.047079"
"53","0.053535","0.052665","0.053028","0.052385","0.051813","0.053143","0.054000000000000006","0.053793","0.053611","0.053727","0.053916","0.054416","0.054659000000000006","0.054831","0.055545","0.055753","0.0557","0.055491","0.055117","0.054942","0.054597","0.053531","0.052544000000000014","0.052251","0.052126","0.051536","0.05082","0.048576","0.048711","0.050145","0.050188","0.050375","0.051496000000000014","0.051578","0.051859","0.052313","0.052654","0.052848","0.052935","0.052872","0.053301","0.053759","0.053651","0.068595","0.069276","0.069654","0.07008400000000001","0.07072200000000001","0.07115199999999999","0.071508","0.071924","0.074853","0.077054","0.076879","0.075973","0.02669","0.028899","0.029238","0.029426","0.029829","0.030392","0.030529","0.030477"
"54","0.111495","0.111276","0.111322","0.112133","0.112383","0.111442","0.111394","0.11319","0.114726","0.11498","0.114478","0.113642","0.112958","0.113256","0.114111","0.113985","0.113389","0.112914","0.112431","0.11145","0.110079","0.109632","0.109018","0.10772","0.107453","0.106697","0.10408599999999997","0.07455099999999999","0.074475","0.076298","0.077192","0.07821","0.078194","0.07786","0.077972","0.078501","0.07942","0.080751","0.08225700000000001","0.08296100000000001","0.083014","0.082886","0.083025","0.111307","0.111137","0.109346","0.107681","0.10749","0.10813699999999997","0.10895","0.110049","0.114992","0.115542","0.14526","0.14348699999999998","0.035688","0.042592000000000005","0.042866","0.042869","0.043447","0.043668","0.043476","0.043527"
"55","0.07663500000000001","0.077003","0.078157","0.078362","0.077459","0.076783","0.077267","0.078902","0.08000499999999999","0.080089","0.078987","0.077427","0.076157","0.075923","0.07649700000000001","0.076629","0.076278","0.076173","0.076305","0.076128","0.075627","0.075014","0.074806","0.074428","0.074395","0.074394","0.072812","0.042433","0.042031","0.043085000000000005","0.043588","0.044324","0.043015","0.042709","0.043223","0.043531","0.044111","0.045406","0.046269","0.046118","0.045908","0.045822","0.045762","0.060413","0.059328","0.056931","0.054897","0.054065","0.054119000000000014","0.054718","0.055830999999999985","0.059996","0.05869700000000001","0.091591","0.091745","0.021014","0.028004","0.027881","0.02779","0.027828","0.027969","0.027755","0.027488"
"56","0.082471","0.08239099999999999","0.08228200000000001","0.080886","0.080044","0.080166","0.079128","0.07826","0.078411","0.07887899999999999","0.07999400000000001","0.080586","0.080318","0.080536","0.08152899999999999","0.081812","0.081079","0.080854","0.08118500000000001","0.080491","0.07887100000000001","0.077865","0.076828","0.075519","0.074765","0.0743","0.073576","0.068259","0.06893200000000001","0.072436","0.073612","0.074443","0.075713","0.076347","0.077109","0.07806","0.07926799999999999","0.080613","0.081851","0.082123","0.081665","0.081062","0.080916","0.102818","0.102134","0.100297","0.098943","0.09814","0.097728","0.098006","0.098422","0.099644","0.099094","0.08927","0.08820399999999999","0.049077","0.051041","0.051402","0.051628","0.053048000000000005","0.053544000000000015","0.053571","0.053723"
"57","0.079954","0.079836","0.07871","0.076924","0.076628","0.07666","0.076225","0.07578700000000001","0.075943","0.076735","0.077093","0.077277","0.078278","0.07899","0.079325","0.079621","0.079189","0.078795","0.078865","0.078181","0.076924","0.075892","0.074675","0.073571","0.072976","0.072074","0.07055499999999999","0.066217","0.066751","0.070254","0.07105399999999999","0.071578","0.073573","0.074264","0.07510399999999999","0.076356","0.077566","0.07885700000000001","0.08015900000000001","0.080791","0.080157","0.079111","0.079194","0.100973","0.099925","0.097875","0.096206","0.095405","0.095238","0.09576","0.096356","0.097041","0.096143","0.08456699999999999","0.08353","0.04366","0.047335","0.047943","0.048216","0.049147","0.049822000000000005","0.049844","0.049847"
"58","0.082425","0.082441","0.082424","0.082304","0.082629","0.082686","0.083253","0.084972","0.085355","0.08524","0.08580700000000001","0.085481","0.085569","0.086401","0.086883","0.087493","0.08743200000000001","0.08666499999999999","0.086336","0.086113","0.085883","0.084687","0.082902","0.08201900000000001","0.081457","0.080505","0.079072","0.059762","0.0596","0.06195800000000001","0.06266000000000001","0.063576","0.064105","0.064579","0.06532400000000001","0.065743","0.066263","0.066789","0.067114","0.067797","0.068388","0.06858","0.06926","0.087035","0.087118","0.087237","0.087257","0.08734","0.087674","0.088286","0.08881900000000001","0.091329","0.093894","0.099103","0.09752","0.021688","0.031101","0.031352","0.031409","0.031151","0.031299","0.03111","0.03068"
"59","0.098415","0.098847","0.098487","0.098184","0.098445","0.09954","0.101108","0.102461","0.103276","0.103624","0.103243","0.102272","0.10186","0.101905","0.101884","0.102147","0.102959","0.102075","0.100887","0.100551","0.099042","0.097544","0.097031","0.096827","0.096097","0.09434","0.092083","0.059211","0.058689","0.060723","0.06139500000000001","0.061758000000000014","0.062124","0.062358","0.062461","0.06289","0.063621","0.063851","0.06386599999999999","0.064148","0.06466799999999999","0.065352","0.065761","0.082173","0.082452","0.08177899999999999","0.080986","0.081068","0.081777","0.082737","0.08352799999999999","0.08592000000000001","0.087059","0.116876","0.11541400000000003","0.033083999999999995","0.036469","0.036473","0.036718","0.03789","0.038105","0.038254","0.038773"
"60","0.126046","0.12699000000000002","0.128248","0.12879100000000002","0.128801","0.128867","0.13081800000000002","0.13316","0.133368","0.133572","0.134074","0.132273","0.13086099999999998","0.131727","0.132305","0.13211099999999998","0.132007","0.132723","0.132403","0.130433","0.129218","0.128571","0.127614","0.126004","0.124484","0.12346300000000003","0.120889","0.081666","0.081345","0.082101","0.08229700000000001","0.08269299999999999","0.083146","0.08267100000000001","0.082912","0.08355499999999999","0.08378","0.084202","0.084784","0.085201","0.086008","0.086758","0.087438","0.107608","0.107598","0.106847","0.10612","0.106427","0.107188","0.108078","0.109353","0.113905","0.1161","0.152687","0.150686","0.0428","0.0571","0.057448","0.057449","0.057638","0.058163","0.057592","0.056754"
"61","0.093057","0.092723","0.091584","0.091118","0.091081","0.090487","0.08995700000000001","0.089941","0.090233","0.090712","0.09177","0.092679","0.093258","0.094058","0.094801","0.095266","0.095588","0.095594","0.094946","0.093779","0.092179","0.090691","0.089517","0.088637","0.08820700000000001","0.087474","0.08636","0.080511","0.080667","0.083484","0.084233","0.084803","0.086061","0.085992","0.086485","0.087541","0.088828","0.090351","0.091679","0.092381","0.092151","0.091435","0.091384","0.121371","0.120935","0.119525","0.118299","0.117606","0.117159","0.116988","0.11748","0.120809","0.121461","0.115321","0.11428","0.038001","0.047509","0.047978","0.048573000000000005","0.049518","0.04998","0.049929","0.049534"
"62","0.089759","0.088884","0.088354","0.088193","0.08851","0.0888","0.089233","0.08956900000000001","0.090059","0.090915","0.091395","0.091365","0.09172","0.092918","0.093801","0.094152","0.095197","0.09571","0.094829","0.093812","0.092318","0.090818","0.09001","0.088851","0.087551","0.085869","0.084732","0.080236","0.080731","0.082679","0.082857","0.083436","0.083954","0.08418099999999999","0.084472","0.084848","0.085276","0.0856","0.085967","0.08648600000000001","0.087365","0.087978","0.088094","0.106602","0.107374","0.107789","0.108204","0.108508","0.108566","0.108676","0.108677","0.109908","0.113055","0.105434","0.104314","0.046199","0.062139","0.06250599999999999","0.062544","0.063038","0.063167","0.062795","0.062068"
"63","0.06637699999999999","0.066401","0.065965","0.064637","0.063769","0.063955","0.06450800000000001","0.06464","0.065359","0.06636","0.065707","0.065237","0.06618099999999999","0.066665","0.06678300000000001","0.067321","0.066984","0.066137","0.06637799999999999","0.066505","0.06552999999999999","0.064826","0.064209","0.062974","0.062449","0.062313","0.061739","0.05749600000000001","0.057714","0.058378","0.058792","0.059561","0.060227","0.060777","0.060905","0.060883000000000013","0.061558","0.062286","0.062993","0.063766","0.06396900000000001","0.063559","0.06327","0.08083","0.080981","0.08038300000000001","0.079704","0.079224","0.07908","0.07925900000000001","0.079208","0.081189","0.082035","0.080024","0.07961","0.033595","0.045783","0.04595","0.04597","0.046656","0.046526","0.046001","0.045627"
"64","0.084753","0.084552","0.08423","0.083733","0.083061","0.082911","0.083941","0.084133","0.08383","0.08491599999999999","0.085798","0.086838","0.087607","0.087701","0.08795900000000001","0.087788","0.0872","0.086825","0.08663799999999999","0.08592899999999999","0.085128","0.083871","0.082133","0.08106000000000001","0.080844","0.080042","0.078911","0.074938","0.07531399999999999","0.076915","0.078024","0.078931","0.079542","0.079997","0.080575","0.081081","0.08175199999999999","0.08242000000000001","0.082585","0.082716","0.083177","0.083442","0.083212","0.108157","0.109034","0.109647","0.110304","0.111022","0.111516","0.11178699999999997","0.11178699999999997","0.115225","0.117954","0.11432","0.112832","0.047049","0.045804","0.046261","0.046694","0.048486","0.049125","0.048982","0.048933"
"65","0.092171","0.091221","0.090602","0.090046","0.089111","0.088439","0.088676","0.088887","0.08848099999999999","0.088547","0.089324","0.090555","0.091366","0.092093","0.092211","0.092249","0.092622","0.092158","0.091398","0.090112","0.08866399999999999","0.087915","0.086528","0.085315","0.08456699999999999","0.083294","0.081986","0.078341","0.078546","0.082304","0.083108","0.08409900000000001","0.08555700000000001","0.086434","0.087","0.087681","0.08972999999999999","0.092117","0.093836","0.094855","0.094143","0.092377","0.09151","0.123297","0.122286","0.119435","0.116769","0.115358","0.114845","0.115028","0.115803","0.120201","0.119028","0.106831","0.106278","0.046431","0.057364","0.057954","0.058077","0.059163","0.05938300000000001","0.059378","0.059523"
"66","0.083859","0.082844","0.08248","0.081838","0.082097","0.08279700000000001","0.082615","0.08269800000000001","0.08343099999999999","0.084745","0.086048","0.086422","0.086245","0.086877","0.087466","0.087239","0.086404","0.085616","0.085744","0.085233","0.084266","0.083299","0.081648","0.080287","0.079486","0.07841000000000001","0.077017","0.07193","0.072383","0.07498300000000001","0.07601000000000001","0.076611","0.078069","0.07858","0.079118","0.079434","0.079961","0.080398","0.080303","0.080631","0.081037","0.081076","0.08119900000000001","0.103408","0.10431300000000003","0.105513","0.106074","0.106081","0.106402","0.106705","0.106829","0.108122","0.111065","0.103603","0.102247","0.042615","0.045479","0.046166000000000006","0.046673","0.048389","0.049098","0.049482","0.049777"
"67","0.064235","0.06391000000000001","0.06223500000000001","0.061719","0.061461","0.060542","0.060651","0.061108","0.06150700000000001","0.061836","0.062247","0.063249","0.06363300000000001","0.06313400000000001","0.062895","0.063158","0.063419","0.063188","0.062776","0.062661","0.062223","0.061111","0.060332","0.060159","0.059605","0.059617","0.060197","0.057435","0.05799","0.060032","0.060719","0.061076","0.061703","0.062713","0.06343700000000001","0.063783","0.06425800000000001","0.06527000000000001","0.066398","0.066776","0.066179","0.065472","0.065177","0.089431","0.089133","0.08775","0.086505","0.08617799999999999","0.08656900000000001","0.08702","0.087398","0.091681","0.091663","0.096674","0.096201","0.033759","0.037366","0.037736","0.037797","0.038172000000000005","0.038406","0.038359","0.038438"
"68","0.075263","0.07411799999999999","0.07338099999999999","0.07306499999999999","0.072181","0.072088","0.072181","0.071768","0.072402","0.07309199999999999","0.07321","0.073783","0.074665","0.0747","0.074508","0.075373","0.07552400000000001","0.07485800000000001","0.07505","0.074932","0.074143","0.07368","0.072612","0.070917","0.070228","0.06989400000000001","0.068997","0.06514199999999999","0.064528","0.066634","0.067207","0.068123","0.06880599999999999","0.06919199999999999","0.069736","0.07051900000000001","0.071435","0.072385","0.07371","0.074822","0.074888","0.074275","0.07420399999999999","0.101586","0.101592","0.100406","0.09909","0.098453","0.098567","0.099012","0.099589","0.103067","0.103359","0.103788","0.102586","0.033023000000000004","0.034706","0.035296","0.035715","0.036727","0.036908","0.036376","0.03643"
"69","0.076646","0.0773","0.076315","0.075576","0.075668","0.074878","0.07409400000000001","0.074433","0.075179","0.07559600000000001","0.075565","0.075772","0.07660800000000001","0.076822","0.076596","0.076342","0.076552","0.077276","0.077209","0.076571","0.076052","0.07523200000000001","0.074541","0.074464","0.074127","0.073267","0.072305","0.068516","0.068638","0.06970900000000001","0.069868","0.070099","0.070703","0.07083099999999999","0.071167","0.07194099999999999","0.07291900000000001","0.073666","0.074598","0.075565","0.07574199999999999","0.075671","0.075544","0.097855","0.097663","0.096333","0.094949","0.094185","0.094034","0.094314","0.094823","0.09773","0.097702","0.095473","0.09514","0.036303","0.049741","0.049841","0.049987","0.050081","0.049964","0.049567","0.049116"
"70","0.083109","0.082862","0.082247","0.08266","0.083734","0.083736","0.08358099999999999","0.08379400000000001","0.083922","0.083877","0.0841","0.084797","0.08548","0.086656","0.087494","0.087629","0.088424","0.089409","0.089142","0.087642","0.086542","0.085111","0.083205","0.082136","0.080947","0.079714","0.07862999999999999","0.07398500000000001","0.073894","0.076415","0.076546","0.07685800000000001","0.078007","0.078637","0.079067","0.079653","0.080162","0.080263","0.080652","0.081088","0.081643","0.081903","0.081617","0.100584","0.101266","0.1019","0.10228","0.10262","0.102922","0.102882","0.102675","0.103583","0.105745","0.098722","0.097524","0.040966","0.054733","0.055317","0.055275","0.055587","0.055741999999999986","0.055258","0.055024"
"71","0.059072","0.058882","0.058469000000000014","0.058375","0.057204","0.056737","0.057391","0.057374","0.057187","0.057547","0.05774","0.05773200000000001","0.05846000000000001","0.058766","0.059291","0.060312","0.059922","0.059308000000000013","0.059034","0.05855","0.058434","0.057917","0.05661","0.055751","0.055541","0.055515","0.054787","0.051320000000000005","0.051775","0.054166999999999986","0.055054999999999986","0.055482","0.055669","0.056179","0.056445","0.05693400000000001","0.057576","0.058444","0.059768","0.060215","0.059866","0.059699","0.059529999999999986","0.078151","0.077803","0.076713","0.075424","0.074791","0.07471799999999999","0.074851","0.075268","0.077699","0.078038","0.077599","0.076915","0.025377","0.031323000000000004","0.03145","0.03155","0.031825","0.032035","0.032037","0.031927"
"72","0.091702","0.091516","0.09218","0.092107","0.091603","0.092183","0.092365","0.09213","0.092031","0.091819","0.092836","0.094144","0.094998","0.095402","0.095537","0.095911","0.095863","0.0956","0.095227","0.093594","0.091795","0.090722","0.089175","0.088104","0.087245","0.08659800000000001","0.085776","0.081112","0.081148","0.084147","0.08496000000000001","0.085487","0.086953","0.088042","0.088345","0.088537","0.089005","0.08974800000000001","0.090218","0.090981","0.091182","0.091001","0.091484","0.1178","0.118864","0.119394","0.119999","0.120599","0.121148","0.121764","0.122063","0.124809","0.128424","0.121928","0.120276","0.051036","0.049609","0.05044","0.050974","0.052555","0.05345","0.053782","0.05391"
"73","0.046675","0.046823","0.047661","0.047664","0.046723","0.046609","0.04704","0.046856","0.046297000000000005","0.046058","0.04655","0.046816","0.046485000000000005","0.046459","0.04647","0.046938","0.047926","0.048116","0.047695","0.047618","0.047788","0.047559","0.047432","0.047604","0.047025","0.046059","0.045656","0.042275","0.042436","0.04292","0.043101","0.043208","0.042881","0.04307","0.043326","0.043543","0.043698","0.044294","0.045234","0.046014","0.046137","0.046004","0.046133","0.059032000000000015","0.059004","0.058587","0.058213","0.057804","0.057470000000000014","0.05754500000000001","0.057823","0.05951","0.05989700000000001","0.057944","0.057348","0.023756","0.032242","0.032579000000000004","0.03258","0.032774","0.03268","0.032128","0.031636000000000004"
